RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#04,#04-0070,LGSLG11-P2 - 5(n),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,17.84,,106.86,,,,5.18,,5.99,42.95,22.15,2.22,24.37,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0071,LGSLG11-P3 - 1 (b),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,15.15,,85.58,,,,4.89,,5.65,35.26,25.46,2.55,28.01,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0072,LGSLG11-P3 - 2,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,14.46,,83.6,,,,5.1,,5.78,34.11,27.46,2.75,30.21,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0073,LGSLG11-P3 - 3,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,19.05,,128.11,,,,4.89,,6.72,49.15,18.26,1.83,20.08,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0074,LGSLG11-P3 - 4(n),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,13.06,,143.71,,,,4.36,,11,46.83,17.11,1.71,18.82,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0075,LGSLG11-P4 - 1(b),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,20.79,,60.9,,,,2.19,,2.93,35.1,11.49,1.15,12.64,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0076,LGSLG11-P4 - 2,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,32.93,,73.3,,,,5.14,,2.23,50.15,18.84,1.88,20.72,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0077,LGSLG11-P4 - 3,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,14.18,,47.38,,,,4.4,,3.34,25.31,31.91,3.19,35.1,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0078,LGSLG11-P4 - 4(n),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,16.68,,77.03,,,,4.24,,4.62,34.79,22.41,2.24,24.65,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0079,LGSLG10 - 1(cimento),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,21.69,,42.74,,,,3.05,,1.97,31.73,17.64,1.77,19.4,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0080,LGSLG10 - 2(pisolito),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,15.86,,110.94,,,,7.94,,6.99,41.93,34.73,3.48,38.21,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0081,LGSLG11 - 1(cimento),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,29.76,,80.9,,,,4.33,,2.72,48.77,16.32,1.63,17.95,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0082,LGSLG11 - 2(pisolito),,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,50.28,,63.41,,,,7.33,,1.26,65.18,20.66,2.07,22.72,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0083,LG-04-01,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,5.3,,38.66,3.9,42.53,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0084,LG-04-02,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,5.6,,25.35,2.5,27.89,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0085,LG-04-04a,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,1.1,,29.31,2.93,32.24,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0086,LG-04-04b,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,3.2,,21.73,2.17,23.9,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0087,LS-01,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,3.8,,17.34,1.73,19.07,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0088,LS-02a,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,7.78,,27.76,2.78,30.54,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0089,LS-02a2,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,5.17,,43.24,4.32,47.56,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0090,LS-02b,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,3.9,,30.99,3.1,34.09,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0091,LS-02c,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,2.7,,34.17,3.42,37.59,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0092,LS-02d,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,3.6,,32.92,3.29,36.21,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0093,LS-02e,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,5.8,,25.69,2.57,28.26,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0094,LS-02f,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,1.3,,28.02,2.8,30.82,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0095,LS-02g,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,5,,35.58,3.56,39.14,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0096,LS-02h,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,4,,28.61,2.86,31.47,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0097,LS-02i,,"Lagoa Salgada, Rio Grande do Norte",Brazil,"5°8'37.040""S","35°32'24.026""W",218400.021,9430900.033,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,7.9,,33.19,3.32,36.51,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0098,RIOFOGO-04 -01 (pisolito),,"Rio do Fogo, Rio Grande do Norte",Brazil,"5°16'49.708""S","35°22'30.307""W",236752,9415830,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,10.55,,166.14,,,,3.16,,15.75,49.59,11.72,1.17,12.89,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0099,RF-04-01,,"Rio do Fogo, Rio Grande do Norte",Brazil,"5°16'49.708""S","35°22'30.307""W",236752,9415830,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,11.4,,16.15,1.62,17.77,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0100,RF-04-02,,"Rio do Fogo, Rio Grande do Norte",Brazil,"5°16'49.708""S","35°22'30.307""W",236752,9415830,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,3.6,,13.56,1.36,14.92,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0101,GA-04-03,,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,4.2,,23.7,2.37,26.07,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0102,GA-04-04,,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,3.6,,17.2,1.72,18.92,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0103,GARCA-0404 (P),,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,26.39,,79.36,,,,2.87,,3.01,45.04,11.73,1.17,12.91,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0104,GA-04-05,,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,3.8,,12.31,1.23,13.54,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0105,GARCA04-05-(P),,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,73.75,,73.87,,,,5.06,,1,91.11,10.21,1.02,11.23,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0106,GARCA-0405(P),,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,84.67,,93.05,,,,6.99,,1.1,106.53,12.06,1.21,13.27,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0107,GA-04-06,,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,,,,,,,,,6.3,,14.6,1.46,16.06,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0108,GARCA-0406(P),,"Garça, Rio Grande do Norte",Brazil,"5°13'13.737""S","35°25'13.110""W",231711,9422448,25M,0,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,7.93,,102.91,,,,2.23,,12.98,32.12,12.78,1.28,14.06,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0109,06BR091LAJ-P1 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,35.3,,85.3,,,,0.68,,2.42,55.35,2.26,0.27,2.49,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0110,06BR091LAJ-P3 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,14.54,,81.4,,,,4.71,,5.6,33.67,25.68,2.57,28.25,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0111,06BR091LAJ-P4 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,31.67,,49.45,,,,0.54,,1.56,43.29,2.28,0.23,2.51,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0112,06BR091LAJ-P5 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,15.11,,43.73,,,,0.16,,2.89,25.39,1.15,0.12,1.26,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0113,06BR091LAJ-P5 (n),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,15.22,,40.61,,,,1.19,,2.67,24.76,8.86,0.89,9.74,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0114,06BR091LAJ-P6(B),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,13.85,,43.9,,,,0.23,,3.17,24.17,1.79,0.18,1.97,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0115,06BR091LAJ-P6 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,29.49,,41.56,,,,0.82,,1.41,39.26,3.82,0.38,4.21,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0116,06BR091LAJ-P6 (n),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,23.83,,54.45,,,,0.15,,2.28,36.63,0.78,0.08,0.85,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0117,06BR091LAJ-P7 (n),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,55,,221.13,,,,11.02,,4.02,106.96,18.94,2.22,20.83,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0118,06BR092LAJ-P1 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,10.52,,53.02,,,,0.17,,5.04,22.98,1.32,0.13,1.46,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0119,06BR092LAJ-P1 (m),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,5.62,,34.97,,,,0.11,,6.22,13.84,1.45,0.15,1.6,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0120,06BR092LAJ-P2(B),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,7.47,,26.29,,,,0.36,,3.52,13.65,4.85,0.49,5.34,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0121,06BR092LAJ-P2 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,9,,38.73,,,,0.48,,4.31,18.1,4.85,0.49,5.33,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0122,06BR092LAJ-P4(B),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,7.89,,24.32,,,,0.15,,3.08,13.61,2.08,0.21,2.29,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0123,06BR092LAJ-P4 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,11.57,,43.45,,,,0.22,,3.76,21.78,1.83,0.18,2.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0124,06BR092LAJ-P4(M),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,6.82,,29.29,,,,0.16,,4.29,13.7,2.16,0.22,2.38,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0125,06BR092LAJ-P4 (m),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,7.5,,29.27,,,,0.4,,3.9,14.38,5.1,0.51,5.61,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0126,06BR092LAJ-P5(B),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,7.06,,63.99,,,,0.53,,9.06,22.1,4.41,0.45,4.85,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0127,06BR092LAJ-P5 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,9.22,,50.83,,,,0.43,,5.52,21.16,3.7,0.38,4.07,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0128,06BR092LAJ-P5(N),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,7.2,,36.78,,,,1.93,,5.11,15.84,22.36,2.24,24.6,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0129,06BR092LAJ-P5 (n),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,8.36,,38.57,,,,0.57,,4.62,17.42,5.98,0.6,6.58,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0130,06BR092LAJ-P6(B),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,8.73,,32.89,,,,0.3,,3.77,16.46,3.31,0.33,3.64,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0131,06BR092LAJ-P6 (b),,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°35'37.154""S","37°49'39.543""W",629845,9381584,24M,115,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,14.69,,44.24,,,,0.66,,3.01,25.08,4.86,0.49,5.34,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0132,06BR088-OLHO,,"Lajedo Soledade, Rio Grande do Norte",Brazil,"5°25'3.420""S","37°49'43.320""W",629723,9381746,24M,164,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,18.46,,0.19,,,,0.3,,0.01,18.5,2.96,0.3,3.26,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0133,06BR008-BOM1-02,,"Bom Boacadinho, Paraíba",Brazil,"6°35'36.480""S","36°2'19.800""W",827481.7036,9270219.257,24M,614,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,4.03,,130.94,,,,1.74,,32.52,34.8,9.19,0.96,10.1,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0134,06BR008-BOM1-03,,"Bom Boacadinho, Paraíba",Brazil,"6°35'36.480""S","36°2'19.800""W",827481.7036,9270219.257,24M,614,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.73,,57.52,,,,1.62,,21.04,16.25,18.33,2.01,20.17,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0135,06BR008-BOM1-04,,"Bom Boacadinho, Paraíba",Brazil,"6°35'36.480""S","36°2'19.800""W",827481.7036,9270219.257,24M,614,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,5.14,,141.47,,,,2.35,,27.52,38.38,11.25,1.19,12.37,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0136,06BR008-BOM1-05,,"Bom Boacadinho, Paraíba",Brazil,"6°35'36.480""S","36°2'19.800""W",827481.7036,9270219.257,24M,614,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,6.27,,191.44,,,,3.63,,30.52,51.26,13.02,1.35,14.32,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0137,06BR007-BOM3-01,,"Bom Boacadinho, Paraíba",Brazil,"6°38'16.080""S","36°2'42.300""W",826760.7178,9265316.149,24M,638,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,7.24,,32.07,,,,0.82,,4.43,14.78,10.2,1.41,11.22,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0138,06BR007BOM3-02,,"Bom Boacadinho, Paraíba",Brazil,"6°38'16.080""S","36°2'42.300""W",826760.7178,9265316.149,24M,638,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,3.66,,29.53,,,,1.16,,8.07,10.6,20.09,2,22.1,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0139,06BR007BOM3-03,,"Bom Boacadinho, Paraíba",Brazil,"6°38'16.080""S","36°2'42.300""W",826760.7178,9265316.149,24M,638,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,5.38,,28.03,,,,0.81,,5.21,11.97,12.45,1.25,13.7,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0140,06BR007BOM3-04,,"Bom Boacadinho, Paraíba",Brazil,"6°38'16.080""S","36°2'42.300""W",826760.7178,9265316.149,24M,638,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,5.95,,48.28,,,,0.88,,8.11,17.3,9.34,0.94,10.27,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0141,06BR007BOM3-05,,"Bom Boacadinho, Paraíba",Brazil,"6°38'16.080""S","36°2'42.300""W",826760.7178,9265316.149,24M,638,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,4.16,,25.36,,,,0.74,,6.1,10.12,13.39,1.34,14.73,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
