RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#22,#22-0064,BAH-F226-186.8 (dark grey),09XMX,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,585.8,2.29,7.6,0.12,,,145.26,6.33,0.01,587.59,45.28,0.92,49.81,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0065,BAH-F226-186.8 (dark grey),09XMZ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,710.66,2.78,4.48,0.09,,,171.64,6.25,0.01,711.71,44.18,0.9,48.6,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0066,BAH-F226-186.8,09XMY,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,44.17,0.16,1.29,0.03,,,2.8,0.23,0.03,44.47,11.58,0.24,12.74,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0067,BAH-F226-193.5,09XLT,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,48.41,0.17,0.65,0.02,,,7.97,0.58,0.01,48.56,30.1,0.61,33.11,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0068,BAH-F226-193.5,09XLU,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,10.74,0.04,-0.01,-0.01,,,1.23,0.09,0,10.74,20.97,0.43,23.06,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0069,BAH-F282-118.2_black,09XLL,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,39.34,0.14,-0.01,-0.01,,,5.83,0.67,0,39.34,27.21,0.55,29.93,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0070,BAH-F282-118.2_black,09XLM,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,21.41,0.08,-0.02,-0.01,,,1.16,0.1,0,21.41,9.99,0.2,10.99,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0071,BAH-F282-118.2_brown,09XLN,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,72.84,0.26,-0.04,-0.01,,,15.08,1.21,0,72.83,37.97,0.77,41.76,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0072,BAH-F282-118.2_brown,09XLO,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,58.84,0.21,-0.01,-0.01,,,9.56,1.61,0,58.83,29.81,0.61,32.79,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0073,BAH-F282-118.4_brown,09VNW,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,75.43,0.27,0.02,0.01,,,11.52,0.57,0,75.44,28.02,0.57,30.82,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0074,BAH-F282-118.4_brown,09VNX,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,108.36,0.4,0.02,0.01,,,20.93,1.72,0,108.36,35.42,0.72,38.96,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0075,BAH-F282-118.4_brown&black,09XKM,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,164.75,0.6,0.05,0.01,,,15.32,0.94,0,164.76,17.08,0.35,18.79,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0076,BAH-F282-118.4_black,09XKN,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,98.85,0.36,0.02,0.01,,,17.44,1.65,0,98.86,32.36,0.66,35.59,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0077,BAH-F282-118.4_sparkling,09XKO,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,32.02,0.11,0.07,0.01,,,3.73,0.28,0,32.04,21.37,0.43,23.51,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0078,BAH-F282-120.5 (brown),09VNQ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,516.33,1.94,0.19,0.03,,,118.08,2.83,0,516.37,41.91,0.85,46.1,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0079,BAH-F282-120.5 (brown),09VNR,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,526.89,1.99,0.13,0.03,,,116.23,2.89,0,526.92,40.43,0.82,44.47,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0080,BAH-F282-120.5 (black),09XLR,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,1014.77,4.48,0.07,0.01,,,206.99,16.15,0,1014.78,37.4,0.77,41.14,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0081,BAH-F282-120.5 (black),09XLS,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,1135.51,4.96,0.43,0.02,,,230.64,14.09,0,1135.61,37.24,0.76,40.96,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0082,BAH-F282-124.9_stalag.,09XLH,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,26.86,0.09,0.01,0.01,,,5.85,0.47,0,26.87,39.93,0.81,43.93,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0083,BAH-F282-124.9_stalag.,09XLI,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,40.08,0.14,-0.04,-0.01,,,7.8,0.51,0,40.07,35.7,0.72,39.27,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0084,BAH-F282-126.3,09XLJ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,92.71,0.35,0.99,0.02,,,27.02,4.2,0.01,92.95,53.19,1.08,58.51,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0085,BAH-F282-126.3,01AAQ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,388.71,1.59,4.61,0.06,,,83.66,4.76,0.01,389.79,39.34,0.8,43.27,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0086,BAH-F282-94.3,09XLP,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,152.16,0.57,0.01,0.01,,,36.54,3.61,0,152.16,44,0.9,48.4,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0087,BAH-F282-94.3,09XLQ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,138.12,0.54,0.02,0.01,,,28.04,4.84,0,138.13,37.23,0.76,40.95,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0088,IB-03-8 2nd bench/3.5m,09XMI,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,6.12,0.07,19.73,0.23,,,1.24,0.05,3.22,10.76,21.23,0.5,23.36,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0089,IB-03-8 2nd bench/3.5m,09XMJ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'46.6""S","50°34'6.55""W",,,,,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,6.99,0.08,24.64,0.27,,,1.07,0.05,3.52,12.78,15.31,0.36,16.84,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0090,IBH-13-03 Top Crust,09XNE,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'35.9""S","50°34'25.7""W",,,,606,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,483.66,1.91,0.03,0.02,,,1.95,0.11,0,483.66,0.74,0.02,0.82,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0091,IBH-13-03 Top Crust,09XNF,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'35.9""S","50°34'25.7""W",,,,606,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,422.95,1.61,0.01,0.02,,,2.04,0.1,0,422.95,0.89,0.02,0.97,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0092,IBH-13-03 under TC_black,09XNB,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'35.9""S","50°34'25.7""W",,,,606,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,684.52,2.69,0,-0.02,,,3.38,0.14,0,684.52,0.91,0.02,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0093,IBH-13-03 under TC_reddish,09XNC,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'35.9""S","50°34'25.7""W",,,,606,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,69.21,0.25,0,-0.01,,,1.87,0.13,0,69.21,4.97,0.1,5.47,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0094,IBH-13-03 under TC_reddish,09XND,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'35.9""S","50°34'25.7""W",,,,606,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,79.94,0.28,0,0.01,,,2.17,0.16,0,79.94,4.98,0.1,5.48,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0095,IBH-13-08c,09VWO,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'54.1""S","50°34'03.3""W",,,,662,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,20.23,0.29,109.44,1.21,,,6.87,0.05,5.41,45.95,27.44,0.68,30.18,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0096,IBH-13-08c,09VWQ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'54.1""S","50°34'03.3""W",,,,662,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,15,0.28,74.27,0.96,,,4.65,0.03,4.95,32.46,26.33,0.7,28.96,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0097,IBH-13-09b(1) gt filling cav.,09XUB,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,7.06,0.08,19.85,0.24,,,1.51,0.06,2.81,11.72,23.67,0.55,26.04,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0098,IBH-13-09b(1) gt filling cav.,09XUC,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,6.08,0.09,19.6,0.26,,,1.63,0.05,3.22,10.69,27.97,0.69,30.76,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0099,IBH-13-09b(2) gt cement,09XUD,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,6.72,0.09,23.82,0.28,,,1.81,0.07,3.54,12.32,26.9,0.64,29.59,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0100,IBH-13-09b(2) gt cement,09XUE,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,5.36,0.07,17.37,0.21,,,1.47,0.07,3.24,9.44,28.56,0.68,31.42,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0101,IBH-13-09e,09XUF,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,6.7,0.07,30.18,0.31,,,0.8,0.04,4.5,13.8,10.65,0.25,11.71,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0102,IBH-13-09e,09XUG,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,5.7,0.08,25.93,0.3,,,1.03,0.04,4.55,11.8,15.97,0.39,17.57,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0103,IBH-13-09h,09TZZ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,15.97,0.16,26.35,0.36,,,4.14,0.06,1.65,22.17,34.23,0.78,37.66,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0104,IBH-13-09h,09UBC,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,12.09,0.17,23.35,0.34,,,3.7,0.05,1.93,17.57,38.59,0.93,42.44,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0105,IBH-13-09h,09TYC,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,8.64,0.13,22.02,0.31,,,2.65,0.04,2.55,13.81,35.24,0.86,38.76,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0106,IBH-13-12,09XTZ,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,2.78,0.05,3.27,0.06,,,0.32,0.02,1.18,3.54,16.38,0.42,18.02,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0107,IBH-13-12,09XUA,"Igarapé Bahia gold deposit, Carajás",Brazil,"06°01'52.1""S","50°34'06.5""W",,,,661,,goethite,Metasediment and metavolcanic rocks (Cu-Au massive sulfide deposit),Gossans and Lateritized Cu-Au deposits,2.77,0.05,3.52,0.07,,,0.32,0.02,1.27,3.6,16.31,0.42,17.94,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0108,N1P1302,01AAC,"N1 plateau, Carajás",Brazil,"06°01'26.5""S","50°16'45.3""W",,,,775,,goethite,Weathered banded iron formation,Lateritized BIFs,0.13,0,0.43,0.01,,,0,0,3.3,0.23,2.55,0.33,2.81,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0109,N1P1302,01AAD,"N1 plateau, Carajás",Brazil,"06°01'26.5""S","50°16'45.3""W",,,,775,,goethite,Weathered banded iron formation,Lateritized BIFs,0.21,0.01,0.6,0.02,,,0,0,2.85,0.35,2.37,0.31,2.61,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0110,N1P1302,09VNY,"N1 plateau, Carajás",Brazil,"06°01'26.5""S","50°16'45.3""W",,,,775,,goethite,Weathered banded iron formation,Lateritized BIFs,0.79,0.03,3.63,0.11,,,0.64,0.01,4.57,1.65,71.26,3.02,78.39,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0111,N1P1302,09VNZ,"N1 plateau, Carajás",Brazil,"06°01'26.5""S","50°16'45.3""W",,,,775,,goethite,Weathered banded iron formation,Lateritized BIFs,0.75,0.04,7.9,0.2,,,0.2,0,10.49,2.61,14.36,0.69,15.8,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0112,N1P1302,09VOA,"N1 plateau, Carajás",Brazil,"06°01'26.5""S","50°16'45.3""W",,,,775,,goethite,Weathered banded iron formation,Lateritized BIFs,0.31,0.02,1.69,0.09,,,0.03,0,5.46,0.71,7.6,0.85,8.36,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0113,N1P1303,09VOB,"N1 plateau, Carajás",Brazil,"06°01'26.5""S","50°16'45.3""W",,,,775,,goethite,Weathered banded iron formation,Lateritized BIFs,3,0.06,8.6,0.14,,,0.52,0.01,2.86,5.03,19.18,0.52,21.1,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0114,N1P1303,09VOC,"N1 plateau, Carajás",Brazil,"06°01'26.5""S","50°16'45.3""W",,,,775,,goethite,Weathered banded iron formation,Lateritized BIFs,3.08,0.06,9.88,0.16,,,0.56,0.01,3.21,5.4,19.13,0.52,21.04,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0115,N1P1306,09VOD,"N1 plateau, Carajás",Brazil,"06°01'28.5""S"," 50°16'45.7""W",,,,787,,goethite,Weathered banded iron formation,Lateritized BIFs,0.73,0.03,4.34,0.1,,,0.07,0,5.96,1.75,7.1,0.33,7.81,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0116,N1P1306,09VOE,"N1 plateau, Carajás",Brazil,"06°01'28.5""S"," 50°16'45.7""W",,,,787,,goethite,Weathered banded iron formation,Lateritized BIFs,0.38,0.02,2.04,0.06,,,0.03,0,5.42,0.86,5.44,0.34,5.98,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0117,N1P1309,09VOL,"N1 plateau, Carajás",Brazil,"06°01'31.5""S ","50°16'50.6""W",,,,776,,goethite,Weathered banded iron formation,Lateritized BIFs,0.36,0.02,0.4,0.04,,,0.02,0,1.11,0.45,6.35,0.63,6.99,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0118,N1P1309,09VOM,"N1 plateau, Carajás",Brazil,"06°01'31.5""S ","50°16'50.6""W",,,,776,,goethite,Weathered banded iron formation,Lateritized BIFs,1.01,0.03,0.83,0.03,,,0.06,0,0.82,1.21,9.84,0.32,10.82,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0119,N1P1313,09VON,"N1 plateau, Carajás",Brazil,"06°01'32.3""S","50°16'76.1""W",,,,741,,goethite,Weathered banded iron formation,Lateritized BIFs,0.44,0.02,0.88,0.04,,,0,0,1.99,0.65,0.74,0.27,0.81,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0120,N1P1313,09VOO,"N1 plateau, Carajás",Brazil,"06°01'32.3""S","50°16'76.1""W",,,,741,,goethite,Weathered banded iron formation,Lateritized BIFs,0.21,0.01,0.6,0.03,,,0,0,2.86,0.35,1.08,0.55,1.19,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0121,N1P1313b,09VOP,"N1 plateau, Carajás",Brazil,"06°01'32.3""S","50°16'76.1""W",,,,741,,goethite,Weathered banded iron formation,Lateritized BIFs,0.2,0.01,0.57,0.02,,,0,0,2.83,0.33,1.21,0.36,1.33,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0122,N1P1313b,09VOQ,"N1 plateau, Carajás",Brazil,"06°01'32.3""S","50°16'76.1""W",,,,741,,goethite,Weathered banded iron formation,Lateritized BIFs,0.21,0.01,0.46,0.02,,,0,0,2.19,0.32,1.03,0.42,1.13,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0123,N1P1314,01AAE,"N1 plateau, Carajás",Brazil,"06°01'33.1""S","50°16'59.9""W",,,,735,,goethite,Weathered banded iron formation,Lateritized BIFs,0.28,0.01,1.07,0.03,,,0.02,0,3.76,0.54,6.33,0.42,6.96,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0124,N1P1314,01AAF,"N1 plateau, Carajás",Brazil,"06°01'33.1""S","50°16'59.9""W",,,,735,,goethite,Weathered banded iron formation,Lateritized BIFs,0.37,0.01,1.62,0.03,,,0.03,0,4.33,0.76,7.92,0.31,8.72,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0125,N1P1314,09VOR,"N1 plateau, Carajás",Brazil,"06°01'33.1""S","50°16'59.9""W",,,,735,,goethite,Weathered banded iron formation,Lateritized BIFs,0.67,0.03,3.94,0.1,,,0.41,0.01,5.87,1.6,47.11,1.88,51.82,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0126,N1P1314,09VOS,"N1 plateau, Carajás",Brazil,"06°01'33.1""S","50°16'59.9""W",,,,735,,goethite,Weathered banded iron formation,Lateritized BIFs,0.26,0.01,1.32,0.07,,,0.04,0,5.18,0.57,14.47,1.13,15.92,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0127,N1P1317,01AAG,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,0.6,0.02,4.81,0.1,,,0.15,0,8.07,1.73,15.87,0.64,17.46,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0128,N1P1317,01AAH,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,3.13,0.06,19.85,0.25,,,0.73,0.01,6.35,7.79,17.19,0.46,18.9,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0129,N1P1317,09VOT,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,2.75,0.08,14.87,0.25,,,0.05,0,5.4,6.25,1.41,0.07,1.55,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0130,N1P1317,09VOU,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,18.6,0.36,125.3,1.52,,,5.44,0.03,6.74,48.04,20.78,0.55,22.86,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0131,N1P1317 Pisolith,09VOV,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,4.36,0.1,17.84,0.28,,,3.43,0.05,4.09,8.55,73.51,2.08,80.86,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0132,N1P1317 Pisolith,09VOW,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,2,0.06,8.03,0.17,,,0.07,0,4.02,3.88,3.23,0.14,3.56,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0133,N1P1318 lake,09VOZ,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,1,0.04,9.39,0.18,,,0.05,0,9.43,3.2,2.68,0.14,2.94,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
